date,open,high,low,close,volume
2018-05-22,241.15,243.49,237.76,238.79,2950223
2018-05-23,236.32,244.09,236.0,243.91,2757629
2018-05-24,243.79,245.9,240.7218,245.15,2779634
2018-05-25,245.0,245.79,242.87,243.56,2152871
2018-05-29,242.99,243.385,240.38,242.19,2093449
2018-05-30,244.4,248.56,244.39,247.4,2319344
2018-05-31,247.11,251.52,246.58,249.28,3838370
2018-06-01,250.55,251.83,248.8486,251.31,2773194
2018-06-04,252.85,254.72,251.1,253.34,3058747
2018-06-05,254.0,254.06,251.11,252.7,2677427
2018-06-06,253.75,254.07,251.5,253.95,3963638
2018-06-07,253.24,254.05,244.03,247.51,4169213
2018-06-08,246.86,251.66,245.83,251.21,2880597
2018-06-11,251.76,253.48,250.125,251.0,2868208
2018-06-12,252.65,254.8,251.13,252.59,3513342
2018-06-13,253.7,257.9,253.65,256.13,3590741
2018-06-14,257.15,258.9102,256.58,258.1,5618308
2018-06-15,251.28,253.87,247.52,251.82,9052820
2018-06-18,250.52,256.77,249.8,255.69,3764273
2018-06-19,251.83,253.65,247.9,251.74,3532529
2018-06-20,253.5,254.8,250.98,251.24,2577487
2018-06-21,252.0,252.719,247.57,248.83,2639732
2018-06-22,248.11,248.7999,243.26,243.63,4124488
2018-06-25,240.15,241.96,235.87,239.68,4575365
2018-06-26,240.67,244.23,239.66,242.25,2998299
2018-06-27,243.46,244.9797,237.51,237.68,3499484
2018-06-28,236.59,241.8186,236.4385,239.81,2217390
2018-06-29,241.88,245.49,241.5,243.81,3774674
2018-07-02,241.05,243.33,239.6,243.26,4127360
2018-07-03,244.72,245.94,241.67,242.01,1307705
2018-07-05,243.04,244.62,242.14,244.18,1863413
2018-07-06,244.48,248.72,243.22,248.19,1889695
2018-07-09,249.9,250.66,246.37,249.77,2170678
2018-07-10,250.47,250.8464,248.21,248.63,2012389
2018-07-11,246.65,249.74,245.85,248.12,1730608
2018-07-12,249.94,255.05,249.38,254.87,2761631
2018-07-13,254.64,259.51,253.4901,258.59,3934327
2018-07-16,258.63,259.04,253.83,254.68,2165057
2018-07-17,252.68,258.68,250.71,258.31,2551989
2018-07-18,257.86,260.94,256.54,259.78,2637027
2018-07-19,258.0,259.6,256.36,257.68,1980234
2018-07-20,258.17,259.45,256.74,257.54,2224270
2018-07-23,257.66,260.14,256.38,259.47,1935668
2018-07-24,261.04,262.7275,255.932,257.49,2433299
2018-07-25,258.35,263.5,257.83,263.17,2345975
2018-07-26,261.92,263.83,258.4916,261.93,2266146
2018-07-27,262.05,262.8646,253.05,254.81,3030864
2018-07-30,254.42,254.76,240.1,242.32,5496791
2018-07-31,244.93,246.7999,241.16,244.68,2939488
2018-08-01,245.0,248.76,244.24,248.01,3185354
2018-08-02,245.6966,252.57,245.0,252.22,2395360
2018-08-03,252.575,254.39,249.48,253.28,2100275
2018-08-06,252.74,254.8799,251.54,254.11,1535405
2018-08-07,254.5,255.16,252.45,253.39,1885363
2018-08-08,252.95,254.57,251.63,253.83,1589803
2018-08-09,254.55,255.75,253.39,253.8,2092042
2018-08-10,252.0,254.97,251.5,253.7,1788961
2018-08-13,254.16,256.6,253.3,253.54,1535494
2018-08-14,254.38,256.25,252.09,256.05,2100345
2018-08-15,253.8,255.83,248.02,250.52,2744650
2018-08-16,252.79,253.3,248.1,248.89,2420379
2018-08-17,248.39,249.22,243.71,245.7,2744156
2018-08-20,246.08,250.37,246.0,249.76,2901290
2018-08-21,250.45,253.33,250.36,251.5,2168922
2018-08-22,250.59,256.16,250.36,255.54,1895350
2018-08-23,254.62,258.329,254.47,257.0,2984332
2018-08-24,258.33,263.39,258.33,261.51,3862275
2018-08-27,263.0,263.7,259.39,262.4,2433040
2018-08-28,263.7,263.7,261.03,263.04,1867069
2018-08-29,263.0,269.96,262.56,268.36,3155151
2018-08-30,266.72,269.05,265.5,266.43,2409250
2018-08-31,265.55,266.8331,263.2,263.51,2944461
2018-09-04,263.67,266.93,262.3,266.68,2158226
2018-09-05,265.61,266.1597,254.54,256.14,4203322
2018-09-06,256.95,260.27,255.14,259.75,2810834
2018-09-07,258.0,263.67,257.12,260.87,2894348
2018-09-10,264.27,265.93,260.79,265.37,2633558
2018-09-11,265.3,268.6,263.31,267.0,2866078
2018-09-12,267.83,270.94,266.448,267.79,3365421
2018-09-13,267.13,270.0,265.01,268.52,4773968
2018-09-14,269.0,277.61,268.0,274.69,6182502
2018-09-17,275.0,275.78,267.68,268.25,3080942
2018-09-18,267.61,273.78,266.6033,270.79,2684423
2018-09-19,271.14,271.95,263.6139,264.88,2801378
2018-09-20,266.47,269.54,264.1892,266.34,2560184
2018-09-21,266.15,267.5,260.24,260.88,6186497
2018-09-24,260.0,264.46,257.07,264.09,2619133
2018-09-25,264.6,268.43,264.2009,267.84,2298022
2018-09-26,268.56,270.68,266.66,268.47,2027658
2018-09-27,270.0,272.42,269.25,269.91,1735155
2018-09-28,269.75,272.26,268.44,269.95,2784504
2018-10-01,271.76,276.63,271.46,275.49,3553432
2018-10-02,274.71,277.03,271.85,272.0,3254406
2018-10-03,273.25,274.17,269.76,270.51,2726375
2018-10-04,269.5,271.07,260.5364,263.71,3780326
2018-10-05,263.96,266.1,258.31,263.22,3098832
2018-10-08,261.84,263.4564,248.6852,254.69,5109168
2018-10-09,254.16,258.72,251.71,254.16,2597721
2018-10-10,252.52,253.38,237.86,237.91,5309318
2018-10-11,236.41,245.72,234.72,238.59,7042917
2018-10-12,247.74,249.91,242.7827,248.87,4779938
2018-10-15,248.34,248.37,238.0,238.01,5106421
2018-10-16,252.5,261.73,251.77,260.67,8679636
2018-10-17,261.21,261.89,255.26,258.91,4405056
2018-10-18,256.19,257.21,246.01,250.35,5378932
2018-10-19,252.73,252.89,243.64,245.03,4070625
2018-10-22,246.0,251.635,242.8029,251.06,3486990
2018-10-23,246.19,254.91,242.56,251.76,5006280
2018-10-24,250.61,254.5991,238.23,238.44,4859524
2018-10-25,242.17,253.59,241.66,252.92,5283634
2018-10-26,243.85,252.18,241.405,245.8,4505846
2018-10-29,250.67,254.53,233.395,239.75,4725035
2018-10-30,238.99,242.5,231.7,238.41,5626772
2018-10-31,245.41,249.6,243.6662,245.76,4422974
2018-11-01,245.69,247.55,241.49,245.28,3192176
2018-11-02,246.57,247.47,237.8,239.64,4335346
2018-11-05,240.0,241.0,233.62,239.89,3224119
2018-11-06,240.48,244.64,237.76,240.56,2446675
2018-11-07,244.8,253.961,243.81,253.43,3790606
2018-11-08,253.31,254.13,247.74,249.96,2389273
2018-11-09,247.56,248.29,241.16,244.84,2765862
2018-11-12,244.14,244.8,235.36,236.67,3498270
2018-11-13,238.38,243.0,235.8501,238.74,4017536
2018-11-14,242.16,242.91,231.9101,235.22,3261302
2018-11-15,233.98,241.43,231.33,239.95,3383487
2018-11-16,239.52,240.14,235.37,238.89,2897385
2018-11-19,237.5,238.65,218.72,219.69,7641894
2018-11-20,209.41,222.84,207.02,219.73,6180467
2018-11-21,225.33,228.99,222.24,225.98,4846563
2018-11-23,222.71,227.74,222.51,225.56,1691015
2018-11-26,229.19,233.3,227.91,231.96,3603692
2018-11-27,230.77,232.78,228.68,232.25,2882445
2018-11-28,237.9,250.41,237.74,249.21,6447110
2018-11-29,246.36,252.25,244.31,249.09,3723510
2018-11-30,250.23,251.57,247.09,250.89,5156668
2018-12-03,260.71,260.72,251.8172,255.26,4285915
2018-12-04,253.22,254.71,244.98,245.82,4041714
2018-12-06,240.0,250.68,237.96,250.63,3950611
2018-12-07,248.39,249.26,237.65,238.0,3971074
2018-12-10,237.46,245.395,237.0101,244.09,3194293
2018-12-11,251.43,251.75,242.7845,245.34,3179388
2018-12-12,249.99,251.56,245.04,245.55,4067868
2018-12-13,248.15,251.6,245.2,248.08,5395115
2018-12-14,240.76,240.92,229.91,230.0,12189411
2018-12-17,226.93,230.63,220.48,221.38,7059515
2018-12-18,222.53,228.13,221.55,226.18,5264971
2018-12-19,225.92,231.02,221.11,224.65,6110844
2018-12-20,223.0,224.85,212.83,218.65,6099382
2018-12-21,219.55,222.26,207.37,208.8,8828085
2018-12-24,206.9,212.58,204.95,205.16,2940454
2018-12-26,206.53,222.96,206.25,222.95,5897853
2018-12-27,219.99,225.17,214.16,225.14,3931134
2018-12-28,227.58,228.11,220.87,223.13,3160241
2018-12-31,225.56,227.33,223.235,226.24,2866443
2019-01-02,219.91,226.17,219.0,224.57,2784109
2019-01-03,220.88,223.63,215.15,215.7,3663514
2019-01-04,219.84,227.65,217.48,226.19,4043376
2019-01-07,229.95,232.6,227.29,229.26,3638526
2019-01-08,232.65,233.77,228.3298,232.68,3685900
2019-01-09,234.01,238.59,232.0,235.43,3594435
2019-01-10,233.77,238.04,231.71,237.77,2704960
2019-01-11,235.71,239.32,235.23,237.55,3179485
2019-01-14,235.33,236.255,231.9587,234.56,2607012
2019-01-15,237.9,243.93,237.2552,242.36,3656486
2019-01-16,243.6,244.0,239.68,241.95,2885155
2019-01-17,240.13,245.04,238.7801,244.4,2836201
2019-01-18,247.45,250.68,244.45,247.51,3711300
2019-01-22,245.13,245.6083,241.19,243.85,4155486
2019-01-23,244.91,248.16,240.5963,245.14,2031718
2019-01-24,245.62,245.98,241.18,242.56,3642950
2019-01-25,244.99,247.1,243.43,244.95,3821429
2019-01-28,241.0,243.22,239.35,241.85,2110409
2019-01-29,241.81,242.8653,237.27,238.27,1937089
2019-01-30,240.16,243.0,238.87,242.67,2483107
2019-01-31,243.0,249.0,243.0,247.82,5007179
2019-02-01,247.82,251.035,246.1,247.38,3033305
2019-02-04,248.56,256.99,248.06,254.74,3705123
2019-02-05,256.74,258.56,254.01,254.82,3041982
2019-02-06,255.06,255.93,250.71,254.35,2539068
2019-02-07,251.33,254.31,250.28,253.74,2099743
2019-02-08,251.39,257.05,250.64,257.0,2756758
2019-02-11,258.89,259.9,256.19,258.39,3538128
2019-02-12,260.15,262.2509,258.67,261.37,2518430
2019-02-13,263.13,263.3645,259.37,260.23,1899835
2019-02-14,259.4,261.71,258.01,260.14,1884977
2019-02-15,260.34,260.97,258.0725,259.45,2999236
2019-02-19,258.98,260.06,256.45,257.81,3475615
2019-02-20,258.13,260.99,255.9164,258.1,2484800
2019-02-21,257.3,259.3491,255.12,257.76,2607433
2019-02-22,257.61,260.24,257.61,258.9,2006123
2019-02-25,261.5,262.98,258.18,258.62,1815766
2019-02-26,258.0,262.58,256.3734,261.22,2539030
2019-02-27,259.77,263.08,256.52,262.9,2267003
2019-02-28,262.4,266.24,261.76,262.5,3810382
2019-03-01,265.75,266.24,261.5,264.01,2594052
2019-03-04,266.7,267.0,254.08,258.16,2995155
2019-03-05,259.0,259.865,256.365,257.38,2101785
2019-03-06,257.4,259.49,253.84,256.4,1950615
2019-03-07,255.77,257.49,253.2855,255.46,3185202
2019-03-08,251.49,255.02,249.0954,254.74,2195350
2019-03-11,255.98,261.46,255.77,260.96,2711658
2019-03-12,261.86,264.75,259.01,263.51,2583623
2019-03-13,265.5,269.8,264.13,264.38,3992487
2019-03-14,265.26,268.0,263.52,267.69,5113443
2019-03-15,258.03,260.0,252.03,257.09,12110485
2019-03-18,257.11,259.96,253.8901,257.76,4013389
2019-03-19,259.43,260.64,256.34,260.42,4257338
2019-03-20,260.54,262.3,256.17,259.74,3732580
2019-03-21,259.0,264.34,258.4,264.18,2359850
2019-03-22,263.47,264.64,259.52,259.69,3454012
2019-03-25,259.21,263.12,257.1,262.27,2639365
2019-03-26,265.05,267.74,263.84,265.59,3150072
2019-03-27,265.53,265.9731,259.04,262.34,2521923
2019-03-28,263.5,265.1699,260.88,263.53,2017976
2019-03-29,265.47,266.75,264.2,266.49,2097589
2019-04-01,269.85,272.385,268.19,272.17,2970213
2019-04-02,272.89,273.0,267.63,271.35,1877939
2019-04-03,273.71,274.18,270.975,271.5,2432780
2019-04-04,270.98,271.47,263.72,267.89,2947386
2019-04-05,269.44,269.94,266.59,267.45,1970627
2019-04-08,266.96,269.09,264.7,268.81,1796796
2019-04-09,267.12,269.99,266.8,268.99,1605892
2019-04-10,269.47,272.16,269.01,271.58,1469979
2019-04-11,271.95,272.92,270.77,271.9,2085789
2019-04-12,273.01,273.51,270.82,271.86,1681371
2019-04-15,271.86,273.71,270.62,272.22,1462311
2019-04-16,273.07,273.39,269.64,271.43,1638464
2019-04-17,272.17,272.665,268.44,269.45,2391518
2019-04-18,270.09,270.82,266.64,270.57,2028988
2019-04-22,269.82,272.32,269.2033,272.21,1364952
2019-04-23,272.54,278.89,271.59,278.49,2693942
2019-04-24,279.22,280.17,275.25,275.45,1867555
2019-04-25,278.4,279.52,274.3785,277.66,1747300
2019-04-26,278.18,282.0,275.79,281.96,2114205
2019-04-29,286.46,291.705,285.38,286.14,5592372
2019-04-30,286.1,289.77,285.25,289.25,3067976
2019-05-01,291.0,291.0,283.19,283.35,2056176
2019-05-02,283.14,284.59,278.15,279.64,2482283
2019-05-03,282.56,286.35,282.39,285.58,1979920
2019-05-06,277.6,284.2165,275.81,283.66,1994477
2019-05-07,278.82,280.65,273.67,277.07,2567977
2019-05-08,275.83,278.37,274.16,276.77,2611043
2019-05-09,274.16,277.12,270.7975,275.79,1867193
2019-05-10,273.58,279.5,270.32,278.48,2097736
2019-05-13,270.565,274.19,267.22,267.7,2698322
2019-05-14,269.43,274.23,269.29,271.86,2046551
2019-05-15,269.82,276.95,269.5,276.82,2708559
2019-05-16,278.63,285.87,278.4,283.55,3413063
2019-05-17,281.68,284.412,279.069,279.85,2223523
2019-05-20,276.1,277.89,273.4,275.45,2391950
2019-05-21,278.21,280.0,277.045,278.07,1793665
2019-05-22,277.42,282.74,277.255,281.82,1570628
2019-05-23,278.29,278.43,271.69,274.25,2706419
2019-05-24,273.54,277.475,273.54,274.77,1878339
2019-05-28,276.49,281.45,275.37,278.25,2475891
2019-05-29,275.29,276.8025,272.28,273.38,1805982
2019-05-30,274.43,275.09,272.43,274.51,1601106
2019-05-31,271.28,272.91,268.75,270.9,2526653
2019-06-03,270.51,272.81,257.53,259.03,3903421
2019-06-04,263.27,268.93,257.46,268.71,3750815
2019-06-05,272.78,273.21,268.39,272.86,2650396
2019-06-06,273.72,275.76,271.045,274.8,2211787
2019-06-07,275.87,282.37,275.51,278.16,2759013
2019-06-10,280.98,284.98,280.2,280.34,2487726
2019-06-11,283.91,284.89,272.0301,275.99,2969720
2019-06-12,276.13,277.555,274.575,276.84,1313852
2019-06-13,278.59,278.96,275.915,276.3,1696743
2019-06-14,275.91,277.1,274.0,274.28,2262838
2019-06-17,274.63,277.47,274.63,275.6,2254229
2019-06-18,280.37,280.4908,276.62,276.78,4529340
2019-06-19,287.0,292.0,284.34,291.21,9738584
2019-06-20,293.25,302.66,293.25,302.11,5632525
2019-06-21,301.46,304.0,299.09,299.33,4015546
2019-06-24,300.0,302.58,298.685,299.87,2869223
2019-06-25,299.21,300.645,287.0,287.97,4638470
2019-06-26,291.26,292.76,288.7,288.72,2896763
2019-06-27,290.04,294.67,290.04,293.23,2596919
2019-06-28,294.5,295.1,291.95,294.65,2648300
2019-07-01,299.55,301.9,297.66,300.97,2624198
2019-07-02,301.19,301.58,299.3598,301.39,1816885
2019-07-03,302.0,305.86,301.29,305.7,1585273
2019-07-05,304.01,305.24,298.93,303.98,2872770
2019-07-08,302.76,303.11,300.13,302.92,1909180
2019-07-09,300.56,305.13,300.2201,304.2,1644254
2019-07-10,305.1,309.32,305.1,306.98,1954088
2019-07-11,307.39,310.1709,305.9,307.6,1951519
2019-07-12,308.01,309.7,304.965,309.42,1624840
2019-07-15,310.0,310.455,307.72,308.76,1161681
2019-07-16,308.0,308.46,305.0711,305.7,1838747
2019-07-17,307.13,310.9566,306.75,309.39,2298481
2019-07-18,307.21,310.92,306.85,310.08,1597673
2019-07-19,311.56,313.11,305.265,306.87,2100253
2019-07-22,308.39,309.92,307.14,308.55,1336736
2019-07-23,309.91,309.98,305.22,307.88,1826893
2019-07-24,305.81,310.7317,305.81,310.27,1459247
2019-07-25,308.66,309.66,306.1,308.73,1378470
2019-07-26,309.97,312.5,309.26,311.27,1507922
2019-07-29,311.94,311.94,301.48,307.22,2778446
2019-07-30,305.07,307.09,302.55,303.64,2157952
2019-07-31,303.61,304.95,295.11,298.86,3066861
2019-08-01,299.15,304.99,296.77,298.44,3210196
2019-08-02,295.57,297.35,289.42,293.71,3400897
2019-08-05,285.04,286.87,276.78,280.36,4292566
2019-08-06,283.63,286.99,282.5,286.21,2552138
2019-08-07,282.24,290.26,282.0,289.02,2196689
2019-08-08,292.75,297.87,290.2,297.78,2506035
2019-08-09,296.14,298.27,292.15,294.83,1451132
2019-08-12,288.23,294.08,286.39,288.65,1580529
2019-08-13,288.23,295.5,286.39,293.17,2346691
2019-08-14,287.6,289.65,281.425,283.66,2585987
2019-08-15,285.64,286.49,280.86,282.71,2338678
2019-08-16,285.58,290.15,283.32,287.45,1981029
2019-08-19,291.32,291.77,287.17,287.97,1956105
2019-08-20,287.97,288.66,285.4,285.71,1491067
2019-08-21,288.54,292.92,286.51,291.53,1520460
2019-08-22,292.57,292.9,285.1215,287.69,1745838
2019-08-23,289.23,293.5725,280.97,282.44,2852522
2019-08-26,284.86,288.89,283.51,288.74,1792971
2019-08-27,290.66,291.85,286.5301,289.45,1793394
2019-08-28,286.55,287.99,280.42,282.13,2776778
2019-08-29,285.71,287.7,283.615,286.63,2172535
2019-08-30,287.41,288.5,280.115,284.51,2373297
2019-09-03,284.25,287.46,281.4,282.45,1838081
2019-09-04,286.04,286.245,282.46,284.6,1516136
2019-09-05,287.83,288.0101,281.52,287.75,2836385
2019-09-06,288.2,289.59,283.96,284.94,2273061
2019-09-09,286.52,286.93,276.6,279.3,3134613
2019-09-10,277.58,277.58,272.34,276.14,4098222
2019-09-11,277.66,280.3099,274.0,277.78,2593970
2019-09-12,281.0,282.28,277.94,278.02,2955024
2019-09-13,278.22,280.28,276.32,278.35,2948590
2019-09-16,276.62,283.05,275.3,282.93,2774732
2019-09-17,284.04,285.3,280.355,284.69,4541202
2019-09-18,275.35,280.29,270.02,279.72,7479171
2019-09-19,280.17,284.365,279.83,281.26,3171211
2019-09-20,281.6,283.2,274.95,277.91,4160719
2019-09-23,275.93,279.58,275.41,277.44,2068852
2019-09-24,279.58,280.7,271.08,272.47,3351591
2019-09-25,271.9,277.71,267.7269,277.43,3452563
2019-09-26,278.46,285.9,277.01,283.81,4325923
2019-09-27,284.63,284.98,274.1201,277.54,3168377
2019-09-30,277.54,279.0,275.14,276.25,4077253
2019-10-01,278.99,279.6499,271.87,272.71,3311550
2019-10-02,271.18,271.18,265.1903,266.66,3400605
2019-10-03,266.92,272.8,263.85,272.4,3652220
2019-10-04,273.11,278.08,273.11,276.96,2583298
2019-10-07,276.32,278.49,275.59,276.9,1856382
2019-10-08,274.46,275.41,270.8,270.83,2162370
2019-10-09,273.52,275.55,272.86,274.27,1376725
2019-10-10,274.06,276.71,272.79,274.98,1634808
2019-10-11,278.37,281.27,277.63,278.29,2098200
2019-10-14,278.11,279.415,277.15,277.78,1377172
2019-10-15,278.17,281.51,278.02,279.39,1969235
2019-10-16,270.23,272.81,267.51,272.7,4333191
2019-10-17,272.61,274.12,267.15,269.24,3414775
2019-10-18,269.36,269.68,262.1034,265.52,4391844
2019-10-21,265.63,267.43,262.57,266.84,2930534
2019-10-22,268.49,269.28,260.6401,261.09,3412660
2019-10-23,261.0,265.52,259.57,261.32,3079754
2019-10-24,264.04,271.46,263.25,269.7,3597687
2019-10-25,267.8,271.61,267.02,270.98,1822271
2019-10-28,271.58,272.29,268.3751,271.35,2281861
2019-10-29,271.68,273.72,271.06,271.45,1723508
2019-10-30,273.25,278.65,272.61,278.41,2320773
2019-10-31,278.27,279.32,275.31,277.93,2845383
2019-11-01,279.14,281.83,277.2675,277.82,2827222
2019-11-04,280.56,281.21,276.05,277.5,2790240
2019-11-05,292.11,292.88,283.6,289.29,6170607
2019-11-06,289.11,289.26,285.61,287.4,2762414
2019-11-07,288.3,293.48,286.995,290.77,3201667
2019-11-08,290.02,292.46,288.48,292.46,1628523
2019-11-11,291.95,292.339,289.7,290.27,1778006
2019-11-12,290.79,294.16,290.27,291.72,2085313
2019-11-13,291.86,293.7,290.26,293.54,1806939
2019-11-14,293.54,295.08,292.15,294.53,1461895
2019-11-15,296.54,297.5,293.56,297.5,2011741
2019-11-18,297.55,298.56,296.0,297.16,1632801
2019-11-19,298.75,300.74,296.39,300.6,2143343
2019-11-20,299.39,302.05,297.05,300.1,1841524
2019-11-21,298.99,300.35,296.62,298.8,1609828
2019-11-22,299.59,299.92,295.8,299.3,1508874
2019-11-25,300.48,305.45,300.48,305.28,2205626
2019-11-26,305.0,309.06,304.89,307.9,2619497
2019-11-27,308.5,309.17,305.74,309.06,1470036
2019-11-29,308.52,310.0,308.0,309.53,1175056
2019-12-02,309.22,309.9,299.51,302.75,2894691
2019-12-03,298.24,304.46,297.32,303.91,1661171
2019-12-04,305.0,305.325,301.28,302.51,1522832
2019-12-05,303.13,304.24,301.0,303.03,1698102
2019-12-06,306.2,306.745,303.16,306.23,1733188
2019-12-09,308.91,310.91,306.7,307.05,2895186
2019-12-10,306.62,309.03,304.1,304.17,2156696
2019-12-11,305.15,305.38,301.48,303.74,2929453
2019-12-12,303.0,306.5838,300.72,305.96,3127412
2019-12-13,314.11,321.7299,313.74,317.94,6608031
2019-12-16,319.27,325.25,319.27,323.8,3438739
2019-12-17,325.04,325.08,321.75,322.85,2332492
2019-12-18,322.1,326.82,322.0066,324.38,2332734
2019-12-19,324.38,327.96,324.26,327.63,2561397
2019-12-20,328.37,330.0,325.62,327.61,4233263
2019-12-23,328.83,329.88,327.26,328.95,2210706
2019-12-24,329.0,331.54,328.68,329.64,1066406
2019-12-26,329.63,331.28,329.63,331.2,1056199
2019-12-27,332.88,332.88,329.7701,330.79,1229983
2019-12-30,330.35,330.465,325.165,328.34,1896731
2019-12-31,326.25,329.94,326.25,329.81,1592512
2020-01-02,330.0,334.48,329.17,334.43,1990496
2020-01-03,329.17,332.98,328.69,331.81,1579371
2020-01-06,328.29,333.91,328.19,333.71,1875122
2020-01-07,334.15,334.79,332.305,333.39,2507261
2020-01-08,333.81,339.23,333.4,337.87,2248531
2020-01-09,340.14,341.8099,338.19,340.45,1626380
2020-01-10,342.05,343.36,339.62,339.81,1481141
2020-01-13,341.54,345.73,341.22,345.63,2069555
